sample_id,source,text,true_label,pred_label,target_class,target_class_name,position,token,signed_score,abs_score,normalized_abs_score,ig_steps,baseline
test_6403,test,"""김진숙 씨 말이 오래 기억에 남는다. """"급소를 1cm만 비껴가도 산다. 10초의 시간 차로 삶과 죽음이 엇갈린다."""" 내가 헛되이 산 오늘을 꾸짖듯 삶의 준엄함을 일깨웠다.""",1,1,1,positive,24,내,-0.17861218750476837,0.17861218750476837,0.12099435852441416,32,all_pad
test_6403,test,"""김진숙 씨 말이 오래 기억에 남는다. """"급소를 1cm만 비껴가도 산다. 10초의 시간 차로 삶과 죽음이 엇갈린다."""" 내가 헛되이 산 오늘을 꾸짖듯 삶의 준엄함을 일깨웠다.""",1,1,1,positive,25,헛되이,0.022623270750045776,0.022623270750045776,0.015325315536224838,32,all_pad
test_6403,test,"""김진숙 씨 말이 오래 기억에 남는다. """"급소를 1cm만 비껴가도 산다. 10초의 시간 차로 삶과 죽음이 엇갈린다."""" 내가 헛되이 산 오늘을 꾸짖듯 삶의 준엄함을 일깨웠다.""",1,1,1,positive,26,산,0.05575718730688095,0.05575718730688095,0.03777068746297933,32,all_pad
test_6403,test,"""김진숙 씨 말이 오래 기억에 남는다. """"급소를 1cm만 비껴가도 산다. 10초의 시간 차로 삶과 죽음이 엇갈린다."""" 내가 헛되이 산 오늘을 꾸짖듯 삶의 준엄함을 일깨웠다.""",1,1,1,positive,27,오늘,0.010582312941551208,0.010582312941551208,0.0071686046957653,32,all_pad
test_6403,test,"""김진숙 씨 말이 오래 기억에 남는다. """"급소를 1cm만 비껴가도 산다. 10초의 시간 차로 삶과 죽음이 엇갈린다."""" 내가 헛되이 산 오늘을 꾸짖듯 삶의 준엄함을 일깨웠다.""",1,1,1,positive,28,을,0.0034205280244350433,0.0034205280244350433,0.00231711284606629,32,all_pad
test_6403,test,"""김진숙 씨 말이 오래 기억에 남는다. """"급소를 1cm만 비껴가도 산다. 10초의 시간 차로 삶과 죽음이 엇갈린다."""" 내가 헛되이 산 오늘을 꾸짖듯 삶의 준엄함을 일깨웠다.""",1,1,1,positive,29,꾸짖다,0.009350134059786797,0.009350134059786797,0.006333909731949155,32,all_pad
test_4789,test,아바타 저리가라임.나 볼때 사람들 다 소리치고 박수쳣음. 핑크는 진짜 깜찍함.,1,1,1,positive,0,아바타,0.06633584946393967,0.06633584946393967,0.05988601229843446,32,all_pad
test_4789,test,아바타 저리가라임.나 볼때 사람들 다 소리치고 박수쳣음. 핑크는 진짜 깜찍함.,1,1,1,positive,1,저리,0.26425427198410034,0.26425427198410034,0.23856081907199003,32,all_pad
test_4789,test,아바타 저리가라임.나 볼때 사람들 다 소리치고 박수쳣음. 핑크는 진짜 깜찍함.,1,1,1,positive,2,라임,0.10399967432022095,0.10399967432022095,0.09388778203193969,32,all_pad
test_4789,test,아바타 저리가라임.나 볼때 사람들 다 소리치고 박수쳣음. 핑크는 진짜 깜찍함.,1,1,1,positive,3,.,0.147506982088089,0.147506982088089,0.1331648726113656,32,all_pad
test_4789,test,아바타 저리가라임.나 볼때 사람들 다 소리치고 박수쳣음. 핑크는 진짜 깜찍함.,1,1,1,positive,4,나,-0.015484089031815529,0.015484089031815529,0.013978570466538321,32,all_pad
test_4789,test,아바타 저리가라임.나 볼때 사람들 다 소리치고 박수쳣음. 핑크는 진짜 깜찍함.,1,1,1,positive,5,볼때,0.35364532470703125,0.35364532470703125,0.31926037633997223,32,all_pad
test_4789,test,아바타 저리가라임.나 볼때 사람들 다 소리치고 박수쳣음. 핑크는 진짜 깜찍함.,1,1,1,positive,6,사람,0.04363735765218735,0.04363735765218735,0.03939449570854826,32,all_pad
test_4789,test,아바타 저리가라임.나 볼때 사람들 다 소리치고 박수쳣음. 핑크는 진짜 깜찍함.,1,1,1,positive,7,다,-0.07274099439382553,0.07274099439382553,0.06566838474326031,32,all_pad
test_4789,test,아바타 저리가라임.나 볼때 사람들 다 소리치고 박수쳣음. 핑크는 진짜 깜찍함.,1,1,1,positive,8,소리,-0.2805562913417816,0.2805562913417816,0.253277792467712,32,all_pad
test_4789,test,아바타 저리가라임.나 볼때 사람들 다 소리치고 박수쳣음. 핑크는 진짜 깜찍함.,1,1,1,positive,9,치고,-0.07682788372039795,0.07682788372039795,0.06935790566522425,32,all_pad
test_4789,test,아바타 저리가라임.나 볼때 사람들 다 소리치고 박수쳣음. 핑크는 진짜 깜찍함.,1,1,1,positive,10,박수,-0.18053780496120453,0.18053780496120453,0.1629841073206776,32,all_pad
test_4789,test,아바타 저리가라임.나 볼때 사람들 다 소리치고 박수쳣음. 핑크는 진짜 깜찍함.,1,1,1,positive,11,쳣음,0.006926912814378738,0.006926912814378738,0.006253408818071568,32,all_pad
test_4789,test,아바타 저리가라임.나 볼때 사람들 다 소리치고 박수쳣음. 핑크는 진짜 깜찍함.,1,1,1,positive,12,.,-0.1438378244638443,0.1438378244638443,0.12985246732242964,32,all_pad
test_4789,test,아바타 저리가라임.나 볼때 사람들 다 소리치고 박수쳣음. 핑크는 진짜 깜찍함.,1,1,1,positive,13,핑크,0.30453991889953613,0.30453991889953613,0.27492949100615505,32,all_pad
test_4789,test,아바타 저리가라임.나 볼때 사람들 다 소리치고 박수쳣음. 핑크는 진짜 깜찍함.,1,1,1,positive,14,진짜,0.5386712551116943,0.5386712551116943,0.48629622849659987,32,all_pad
test_4789,test,아바타 저리가라임.나 볼때 사람들 다 소리치고 박수쳣음. 핑크는 진짜 깜찍함.,1,1,1,positive,15,깜찍하다,1.1077018976211548,1.1077018976211548,1.0,32,all_pad
test_4789,test,아바타 저리가라임.나 볼때 사람들 다 소리치고 박수쳣음. 핑크는 진짜 깜찍함.,1,1,1,positive,16,.,0.16034503281116486,0.16034503281116486,0.14475467917452686,32,all_pad
test_30169,test,볼만은 하네,0,1,1,positive,0,볼,0.5102548003196716,0.5102548003196716,1.0,32,all_pad
test_30169,test,볼만은 하네,0,1,1,positive,1,만은,0.20505712926387787,0.20505712926387787,0.4018720238112621,32,all_pad
test_44891,test,영화로는 만들지 말았어야..,0,0,0,negative,0,영화,-0.058441996574401855,0.058441996574401855,0.058196849361771635,32,all_pad
test_44891,test,영화로는 만들지 말았어야..,0,0,0,negative,1,로는,0.12984667718410492,0.12984667718410492,0.129302008061782,32,all_pad
test_44891,test,영화로는 만들지 말았어야..,0,0,0,negative,2,만들다,0.9447813630104065,0.9447813630104065,0.9408182794187616,32,all_pad
test_44891,test,영화로는 만들지 말았어야..,0,0,0,negative,3,말다,1.0042123794555664,1.0042123794555664,1.0,32,all_pad
test_44891,test,영화로는 만들지 말았어야..,0,0,0,negative,4,..,0.23852601647377014,0.23852601647377014,0.23752546906769562,32,all_pad
test_21257,test,역시 대단하네요 - KBS 대한민국 공영방송의 힘 -,1,1,1,positive,0,역시,0.5376601815223694,0.5376601815223694,0.8031183865054217,32,all_pad
test_21257,test,역시 대단하네요 - KBS 대한민국 공영방송의 힘 -,1,1,1,positive,1,대단하다,0.6694656610488892,0.6694656610488892,1.0,32,all_pad
test_21257,test,역시 대단하네요 - KBS 대한민국 공영방송의 힘 -,1,1,1,positive,2,-,-0.03622619807720184,0.03622619807720184,0.054112107886824606,32,all_pad
test_21257,test,역시 대단하네요 - KBS 대한민국 공영방송의 힘 -,1,1,1,positive,3,KBS,-0.14822052419185638,0.14822052419185638,0.22140123506802578,32,all_pad
test_21257,test,역시 대단하네요 - KBS 대한민국 공영방송의 힘 -,1,1,1,positive,4,대한민국,0.3634982705116272,0.3634982705116272,0.5429677602016423,32,all_pad
test_21257,test,역시 대단하네요 - KBS 대한민국 공영방송의 힘 -,1,1,1,positive,5,공,0.07815016806125641,0.07815016806125641,0.11673514058781474,32,all_pad
test_21257,test,역시 대단하네요 - KBS 대한민국 공영방송의 힘 -,1,1,1,positive,6,영,-0.05547906458377838,0.05547906458377838,0.08287066508662481,32,all_pad
test_21257,test,역시 대단하네요 - KBS 대한민국 공영방송의 힘 -,1,1,1,positive,7,방송,0.001476287841796875,0.001476287841796875,0.0022051733609217425,32,all_pad
test_21257,test,역시 대단하네요 - KBS 대한민국 공영방송의 힘 -,1,1,1,positive,8,힘,-0.36153319478034973,0.36153319478034973,0.5400324703942477,32,all_pad
test_21257,test,역시 대단하네요 - KBS 대한민국 공영방송의 힘 -,1,1,1,positive,9,-,-0.046103544533252716,0.046103544533252716,0.06886618271207477,32,all_pad
test_49149,test,정말 재밌고 감동깊은 영화다.박세영과 강인 두분 참 잘어울리고 연기실력도 매우 뛰어나요.보는 내내 지루함 없고 정말 착한영화였다.,1,1,1,positive,0,정말,0.21262182295322418,0.21262182295322418,0.1780676008520803,32,all_pad
test_49149,test,정말 재밌고 감동깊은 영화다.박세영과 강인 두분 참 잘어울리고 연기실력도 매우 뛰어나요.보는 내내 지루함 없고 정말 착한영화였다.,1,1,1,positive,1,재밌다,1.128005027770996,1.128005027770996,0.9446873620703271,32,all_pad
test_49149,test,정말 재밌고 감동깊은 영화다.박세영과 강인 두분 참 잘어울리고 연기실력도 매우 뛰어나요.보는 내내 지루함 없고 정말 착한영화였다.,1,1,1,positive,2,감동,0.7319351434707642,0.7319351434707642,0.6129847499512551,32,all_pad
test_49149,test,정말 재밌고 감동깊은 영화다.박세영과 강인 두분 참 잘어울리고 연기실력도 매우 뛰어나요.보는 내내 지루함 없고 정말 착한영화였다.,1,1,1,positive,3,깊다,1.1940511465072632,1.1940511465072632,1.0,32,all_pad
test_49149,test,정말 재밌고 감동깊은 영화다.박세영과 강인 두분 참 잘어울리고 연기실력도 매우 뛰어나요.보는 내내 지루함 없고 정말 착한영화였다.,1,1,1,positive,4,영화,0.16862449049949646,0.16862449049949646,0.1412204920976312,32,all_pad
test_49149,test,정말 재밌고 감동깊은 영화다.박세영과 강인 두분 참 잘어울리고 연기실력도 매우 뛰어나요.보는 내내 지루함 없고 정말 착한영화였다.,1,1,1,positive,5,다,-0.028631087392568588,0.028631087392568588,0.02397810803692774,32,all_pad
test_49149,test,정말 재밌고 감동깊은 영화다.박세영과 강인 두분 참 잘어울리고 연기실력도 매우 뛰어나요.보는 내내 지루함 없고 정말 착한영화였다.,1,1,1,positive,6,.,0.01267232745885849,0.01267232745885849,0.010612884963869852,32,all_pad
test_49149,test,정말 재밌고 감동깊은 영화다.박세영과 강인 두분 참 잘어울리고 연기실력도 매우 뛰어나요.보는 내내 지루함 없고 정말 착한영화였다.,1,1,1,positive,7,박세영,-0.262502521276474,0.262502521276474,0.21984194064410392,32,all_pad
test_49149,test,정말 재밌고 감동깊은 영화다.박세영과 강인 두분 참 잘어울리고 연기실력도 매우 뛰어나요.보는 내내 지루함 없고 정말 착한영화였다.,1,1,1,positive,8,강인,-0.257716566324234,0.257716566324234,0.2158337748580407,32,all_pad
test_49149,test,정말 재밌고 감동깊은 영화다.박세영과 강인 두분 참 잘어울리고 연기실력도 매우 뛰어나요.보는 내내 지루함 없고 정말 착한영화였다.,1,1,1,positive,9,두,0.08018980920314789,0.08018980920314789,0.06715776743543381,32,all_pad
test_49149,test,정말 재밌고 감동깊은 영화다.박세영과 강인 두분 참 잘어울리고 연기실력도 매우 뛰어나요.보는 내내 지루함 없고 정말 착한영화였다.,1,1,1,positive,10,분,0.033358559012413025,0.033358559012413025,0.027937294905658473,32,all_pad
test_49149,test,정말 재밌고 감동깊은 영화다.박세영과 강인 두분 참 잘어울리고 연기실력도 매우 뛰어나요.보는 내내 지루함 없고 정말 착한영화였다.,1,1,1,positive,11,차다,-0.01203104667365551,0.01203104667365551,0.010075821884889691,32,all_pad
test_49149,test,정말 재밌고 감동깊은 영화다.박세영과 강인 두분 참 잘어울리고 연기실력도 매우 뛰어나요.보는 내내 지루함 없고 정말 착한영화였다.,1,1,1,positive,12,어울리다,-0.04704456776380539,0.04704456776380539,0.03939912281095844,32,all_pad
test_49149,test,정말 재밌고 감동깊은 영화다.박세영과 강인 두분 참 잘어울리고 연기실력도 매우 뛰어나요.보는 내내 지루함 없고 정말 착한영화였다.,1,1,1,positive,13,연,-0.15322600305080414,0.15322600305080414,0.12832448886214615,32,all_pad
test_49149,test,정말 재밌고 감동깊은 영화다.박세영과 강인 두분 참 잘어울리고 연기실력도 매우 뛰어나요.보는 내내 지루함 없고 정말 착한영화였다.,1,1,1,positive,14,기,-0.035316433757543564,0.035316433757543564,0.02957698576049124,32,all_pad
test_49149,test,정말 재밌고 감동깊은 영화다.박세영과 강인 두분 참 잘어울리고 연기실력도 매우 뛰어나요.보는 내내 지루함 없고 정말 착한영화였다.,1,1,1,positive,15,실력,0.0011864462867379189,0.0011864462867379189,0.0009936310435347854,32,all_pad
test_49149,test,정말 재밌고 감동깊은 영화다.박세영과 강인 두분 참 잘어울리고 연기실력도 매우 뛰어나요.보는 내내 지루함 없고 정말 착한영화였다.,1,1,1,positive,16,매우,0.17365765571594238,0.17365765571594238,0.14543569278745805,32,all_pad
test_49149,test,정말 재밌고 감동깊은 영화다.박세영과 강인 두분 참 잘어울리고 연기실력도 매우 뛰어나요.보는 내내 지루함 없고 정말 착한영화였다.,1,1,1,positive,17,뛰어나다,0.2496832013130188,0.2496832013130188,0.20910595165321927,32,all_pad
test_49149,test,정말 재밌고 감동깊은 영화다.박세영과 강인 두분 참 잘어울리고 연기실력도 매우 뛰어나요.보는 내내 지루함 없고 정말 착한영화였다.,1,1,1,positive,18,.,0.0904058963060379,0.0904058963060379,0.07571358778933845,32,all_pad
test_49149,test,정말 재밌고 감동깊은 영화다.박세영과 강인 두분 참 잘어울리고 연기실력도 매우 뛰어나요.보는 내내 지루함 없고 정말 착한영화였다.,1,1,1,positive,19,보다,-0.0676288977265358,0.0676288977265358,0.056638191692506716,32,all_pad
test_49149,test,정말 재밌고 감동깊은 영화다.박세영과 강인 두분 참 잘어울리고 연기실력도 매우 뛰어나요.보는 내내 지루함 없고 정말 착한영화였다.,1,1,1,positive,20,내내,0.025074400007724762,0.025074400007724762,0.02099943547734137,32,all_pad
test_49149,test,정말 재밌고 감동깊은 영화다.박세영과 강인 두분 참 잘어울리고 연기실력도 매우 뛰어나요.보는 내내 지루함 없고 정말 착한영화였다.,1,1,1,positive,21,지루함,-0.7733578085899353,0.7733578085899353,0.6476756132700813,32,all_pad
test_49149,test,정말 재밌고 감동깊은 영화다.박세영과 강인 두분 참 잘어울리고 연기실력도 매우 뛰어나요.보는 내내 지루함 없고 정말 착한영화였다.,1,1,1,positive,22,없다,-0.47560569643974304,0.47560569643974304,0.3983126667822768,32,all_pad
test_49149,test,정말 재밌고 감동깊은 영화다.박세영과 강인 두분 참 잘어울리고 연기실력도 매우 뛰어나요.보는 내내 지루함 없고 정말 착한영화였다.,1,1,1,positive,23,정말,-0.030418306589126587,0.030418306589126587,0.025474877418864034,32,all_pad
test_49149,test,정말 재밌고 감동깊은 영화다.박세영과 강인 두분 참 잘어울리고 연기실력도 매우 뛰어나요.보는 내내 지루함 없고 정말 착한영화였다.,1,1,1,positive,24,착하다,0.07445873320102692,0.07445873320102692,0.06235807688709757,32,all_pad
test_49149,test,정말 재밌고 감동깊은 영화다.박세영과 강인 두분 참 잘어울리고 연기실력도 매우 뛰어나요.보는 내내 지루함 없고 정말 착한영화였다.,1,1,1,positive,25,영화,-0.06696704030036926,0.06696704030036926,0.056083895984066975,32,all_pad
test_49149,test,정말 재밌고 감동깊은 영화다.박세영과 강인 두분 참 잘어울리고 연기실력도 매우 뛰어나요.보는 내내 지루함 없고 정말 착한영화였다.,1,1,1,positive,26,이다,0.06302061676979065,0.06302061676979065,0.05277882522380486,32,all_pad
test_49149,test,정말 재밌고 감동깊은 영화다.박세영과 강인 두분 참 잘어울리고 연기실력도 매우 뛰어나요.보는 내내 지루함 없고 정말 착한영화였다.,1,1,1,positive,27,.,-0.013045299798250198,0.013045299798250198,0.010925243727129445,32,all_pad
test_28405,test,이재용감독의발연기bbb,1,0,0,negative,0,이재용,-0.10952572524547577,0.10952572524547577,0.0440808601206863,32,all_pad
test_28405,test,이재용감독의발연기bbb,1,0,0,negative,1,감독,0.696622908115387,0.696622908115387,0.2803700856641307,32,all_pad
test_28405,test,이재용감독의발연기bbb,1,0,0,negative,2,발연기,2.4846549034118652,2.4846549034118652,1.0,32,all_pad
test_28405,test,이재용감독의발연기bbb,1,0,0,negative,3,bbb,-1.5796488523483276,1.5796488523483276,0.6357618718717009,32,all_pad
test_7444,test,"감독이 전하는 메시지는 좋았으나... 주인공 남, 여 빼고 외 남자 3명이 받쳐줘야하는 부분에서 연기력이나 행동들이 너무 성의없이 보였다.. 1인4역보다 1인 다역을 하는게 평점은 더 좋지 않았을까? 평점은 남여각각 3점 감독3점 남자3명 -2점",0,0,0,negative,0,감독,0.4114423394203186,0.4114423394203186,1.0,32,all_pad
test_7444,test,"감독이 전하는 메시지는 좋았으나... 주인공 남, 여 빼고 외 남자 3명이 받쳐줘야하는 부분에서 연기력이나 행동들이 너무 성의없이 보였다.. 1인4역보다 1인 다역을 하는게 평점은 더 좋지 않았을까? 평점은 남여각각 3점 감독3점 남자3명 -2점",0,0,0,negative,1,전하,0.34220588207244873,0.34220588207244873,0.8317225751598215,32,all_pad
test_7444,test,"감독이 전하는 메시지는 좋았으나... 주인공 남, 여 빼고 외 남자 3명이 받쳐줘야하는 부분에서 연기력이나 행동들이 너무 성의없이 보였다.. 1인4역보다 1인 다역을 하는게 평점은 더 좋지 않았을까? 평점은 남여각각 3점 감독3점 남자3명 -2점",0,0,0,negative,2,메시지,-0.22277584671974182,0.22277584671974182,0.5414509528445975,32,all_pad
test_7444,test,"감독이 전하는 메시지는 좋았으나... 주인공 남, 여 빼고 외 남자 3명이 받쳐줘야하는 부분에서 연기력이나 행동들이 너무 성의없이 보였다.. 1인4역보다 1인 다역을 하는게 평점은 더 좋지 않았을까? 평점은 남여각각 3점 감독3점 남자3명 -2점",0,0,0,negative,3,좋다,-0.055141083896160126,0.055141083896160126,0.13401898300949883,32,all_pad
test_7444,test,"감독이 전하는 메시지는 좋았으나... 주인공 남, 여 빼고 외 남자 3명이 받쳐줘야하는 부분에서 연기력이나 행동들이 너무 성의없이 보였다.. 1인4역보다 1인 다역을 하는게 평점은 더 좋지 않았을까? 평점은 남여각각 3점 감독3점 남자3명 -2점",0,0,0,negative,4,...,0.10547183454036713,0.10547183454036713,0.25634657504856323,32,all_pad
test_7444,test,"감독이 전하는 메시지는 좋았으나... 주인공 남, 여 빼고 외 남자 3명이 받쳐줘야하는 부분에서 연기력이나 행동들이 너무 성의없이 보였다.. 1인4역보다 1인 다역을 하는게 평점은 더 좋지 않았을까? 평점은 남여각각 3점 감독3점 남자3명 -2점",0,0,0,negative,5,주인공,-0.02307445928454399,0.02307445928454399,0.05608187848886338,32,all_pad
test_7444,test,"감독이 전하는 메시지는 좋았으나... 주인공 남, 여 빼고 외 남자 3명이 받쳐줘야하는 부분에서 연기력이나 행동들이 너무 성의없이 보였다.. 1인4역보다 1인 다역을 하는게 평점은 더 좋지 않았을까? 평점은 남여각각 3점 감독3점 남자3명 -2점",0,0,0,negative,6,남,-0.027776431292295456,0.027776431292295456,0.06750990024854926,32,all_pad
test_7444,test,"감독이 전하는 메시지는 좋았으나... 주인공 남, 여 빼고 외 남자 3명이 받쳐줘야하는 부분에서 연기력이나 행동들이 너무 성의없이 보였다.. 1인4역보다 1인 다역을 하는게 평점은 더 좋지 않았을까? 평점은 남여각각 3점 감독3점 남자3명 -2점",0,0,0,negative,7,",",0.028454963117837906,0.028454963117837906,0.06915905435966586,32,all_pad
test_7444,test,"감독이 전하는 메시지는 좋았으나... 주인공 남, 여 빼고 외 남자 3명이 받쳐줘야하는 부분에서 연기력이나 행동들이 너무 성의없이 보였다.. 1인4역보다 1인 다역을 하는게 평점은 더 좋지 않았을까? 평점은 남여각각 3점 감독3점 남자3명 -2점",0,0,0,negative,8,여,-0.010846808552742004,0.010846808552742004,0.02636288858366905,32,all_pad
test_7444,test,"감독이 전하는 메시지는 좋았으나... 주인공 남, 여 빼고 외 남자 3명이 받쳐줘야하는 부분에서 연기력이나 행동들이 너무 성의없이 보였다.. 1인4역보다 1인 다역을 하는게 평점은 더 좋지 않았을까? 평점은 남여각각 3점 감독3점 남자3명 -2점",0,0,0,negative,9,빼다,-0.08448140323162079,0.08448140323162079,0.2053298728338136,32,all_pad
test_7444,test,"감독이 전하는 메시지는 좋았으나... 주인공 남, 여 빼고 외 남자 3명이 받쳐줘야하는 부분에서 연기력이나 행동들이 너무 성의없이 보였다.. 1인4역보다 1인 다역을 하는게 평점은 더 좋지 않았을까? 평점은 남여각각 3점 감독3점 남자3명 -2점",0,0,0,negative,10,외,-0.021435394883155823,0.021435394883155823,0.05209817471229666,32,all_pad
test_7444,test,"감독이 전하는 메시지는 좋았으나... 주인공 남, 여 빼고 외 남자 3명이 받쳐줘야하는 부분에서 연기력이나 행동들이 너무 성의없이 보였다.. 1인4역보다 1인 다역을 하는게 평점은 더 좋지 않았을까? 평점은 남여각각 3점 감독3점 남자3명 -2점",0,0,0,negative,11,남자,0.010064736008644104,0.010064736008644104,0.024462081425125858,32,all_pad
test_7444,test,"감독이 전하는 메시지는 좋았으나... 주인공 남, 여 빼고 외 남자 3명이 받쳐줘야하는 부분에서 연기력이나 행동들이 너무 성의없이 보였다.. 1인4역보다 1인 다역을 하는게 평점은 더 좋지 않았을까? 평점은 남여각각 3점 감독3점 남자3명 -2점",0,0,0,negative,12,3,-0.005299203097820282,0.005299203097820282,0.012879576528964745,32,all_pad
test_7444,test,"감독이 전하는 메시지는 좋았으나... 주인공 남, 여 빼고 외 남자 3명이 받쳐줘야하는 부분에서 연기력이나 행동들이 너무 성의없이 보였다.. 1인4역보다 1인 다역을 하는게 평점은 더 좋지 않았을까? 평점은 남여각각 3점 감독3점 남자3명 -2점",0,0,0,negative,13,명,-0.020575761795043945,0.020575761795043945,0.05000885865084558,32,all_pad
test_7444,test,"감독이 전하는 메시지는 좋았으나... 주인공 남, 여 빼고 외 남자 3명이 받쳐줘야하는 부분에서 연기력이나 행동들이 너무 성의없이 보였다.. 1인4역보다 1인 다역을 하는게 평점은 더 좋지 않았을까? 평점은 남여각각 3점 감독3점 남자3명 -2점",0,0,0,negative,14,받치다,0.19583024084568024,0.19583024084568024,0.475960352358451,32,all_pad
test_7444,test,"감독이 전하는 메시지는 좋았으나... 주인공 남, 여 빼고 외 남자 3명이 받쳐줘야하는 부분에서 연기력이나 행동들이 너무 성의없이 보였다.. 1인4역보다 1인 다역을 하는게 평점은 더 좋지 않았을까? 평점은 남여각각 3점 감독3점 남자3명 -2점",0,0,0,negative,15,야하다,-0.003708481788635254,0.003708481788635254,0.009013369391832976,32,all_pad
test_7444,test,"감독이 전하는 메시지는 좋았으나... 주인공 남, 여 빼고 외 남자 3명이 받쳐줘야하는 부분에서 연기력이나 행동들이 너무 성의없이 보였다.. 1인4역보다 1인 다역을 하는게 평점은 더 좋지 않았을까? 평점은 남여각각 3점 감독3점 남자3명 -2점",0,0,0,negative,16,부분,0.001294175162911415,0.001294175162911415,0.0031454593728364936,32,all_pad
test_7444,test,"감독이 전하는 메시지는 좋았으나... 주인공 남, 여 빼고 외 남자 3명이 받쳐줘야하는 부분에서 연기력이나 행동들이 너무 성의없이 보였다.. 1인4역보다 1인 다역을 하는게 평점은 더 좋지 않았을까? 평점은 남여각각 3점 감독3점 남자3명 -2점",0,0,0,negative,17,에서,-0.05731258913874626,0.05731258913874626,0.13929677052559541,32,all_pad
test_7444,test,"감독이 전하는 메시지는 좋았으나... 주인공 남, 여 빼고 외 남자 3명이 받쳐줘야하는 부분에서 연기력이나 행동들이 너무 성의없이 보였다.. 1인4역보다 1인 다역을 하는게 평점은 더 좋지 않았을까? 평점은 남여각각 3점 감독3점 남자3명 -2점",0,0,0,negative,18,연기력,0.07760988175868988,0.07760988175868988,0.188628817024603,32,all_pad
test_7444,test,"감독이 전하는 메시지는 좋았으나... 주인공 남, 여 빼고 외 남자 3명이 받쳐줘야하는 부분에서 연기력이나 행동들이 너무 성의없이 보였다.. 1인4역보다 1인 다역을 하는게 평점은 더 좋지 않았을까? 평점은 남여각각 3점 감독3점 남자3명 -2점",0,0,0,negative,19,이나,0.16065652668476105,0.16065652668476105,0.390471546781282,32,all_pad
test_7444,test,"감독이 전하는 메시지는 좋았으나... 주인공 남, 여 빼고 외 남자 3명이 받쳐줘야하는 부분에서 연기력이나 행동들이 너무 성의없이 보였다.. 1인4역보다 1인 다역을 하는게 평점은 더 좋지 않았을까? 평점은 남여각각 3점 감독3점 남자3명 -2점",0,0,0,negative,20,행동,0.1375056356191635,0.1375056356191635,0.33420390281878937,32,all_pad
test_7444,test,"감독이 전하는 메시지는 좋았으나... 주인공 남, 여 빼고 외 남자 3명이 받쳐줘야하는 부분에서 연기력이나 행동들이 너무 성의없이 보였다.. 1인4역보다 1인 다역을 하는게 평점은 더 좋지 않았을까? 평점은 남여각각 3점 감독3점 남자3명 -2점",0,0,0,negative,21,너무,0.2050590217113495,0.2050590217113495,0.49839066635742274,32,all_pad
test_7444,test,"감독이 전하는 메시지는 좋았으나... 주인공 남, 여 빼고 외 남자 3명이 받쳐줘야하는 부분에서 연기력이나 행동들이 너무 성의없이 보였다.. 1인4역보다 1인 다역을 하는게 평점은 더 좋지 않았을까? 평점은 남여각각 3점 감독3점 남자3명 -2점",0,0,0,negative,22,성의,0.21742282807826996,0.21742282807826996,0.5284405790240186,32,all_pad
test_7444,test,"감독이 전하는 메시지는 좋았으나... 주인공 남, 여 빼고 외 남자 3명이 받쳐줘야하는 부분에서 연기력이나 행동들이 너무 성의없이 보였다.. 1인4역보다 1인 다역을 하는게 평점은 더 좋지 않았을까? 평점은 남여각각 3점 감독3점 남자3명 -2점",0,0,0,negative,23,없이,-0.08384253829717636,0.08384253829717636,0.20377712807899687,32,all_pad
test_7444,test,"감독이 전하는 메시지는 좋았으나... 주인공 남, 여 빼고 외 남자 3명이 받쳐줘야하는 부분에서 연기력이나 행동들이 너무 성의없이 보였다.. 1인4역보다 1인 다역을 하는게 평점은 더 좋지 않았을까? 평점은 남여각각 3점 감독3점 남자3명 -2점",0,0,0,negative,24,보이다,0.052120696753263474,0.052120696753263474,0.12667800991676345,32,all_pad
test_7444,test,"감독이 전하는 메시지는 좋았으나... 주인공 남, 여 빼고 외 남자 3명이 받쳐줘야하는 부분에서 연기력이나 행동들이 너무 성의없이 보였다.. 1인4역보다 1인 다역을 하는게 평점은 더 좋지 않았을까? 평점은 남여각각 3점 감독3점 남자3명 -2점",0,0,0,negative,25,..,0.014145140536129475,0.014145140536129475,0.03437939944649006,32,all_pad
test_7444,test,"감독이 전하는 메시지는 좋았으나... 주인공 남, 여 빼고 외 남자 3명이 받쳐줘야하는 부분에서 연기력이나 행동들이 너무 성의없이 보였다.. 1인4역보다 1인 다역을 하는게 평점은 더 좋지 않았을까? 평점은 남여각각 3점 감독3점 남자3명 -2점",0,0,0,negative,26,1,-0.050386667251586914,0.050386667251586914,0.1224634959119101,32,all_pad
test_7444,test,"감독이 전하는 메시지는 좋았으나... 주인공 남, 여 빼고 외 남자 3명이 받쳐줘야하는 부분에서 연기력이나 행동들이 너무 성의없이 보였다.. 1인4역보다 1인 다역을 하는게 평점은 더 좋지 않았을까? 평점은 남여각각 3점 감독3점 남자3명 -2점",0,0,0,negative,27,인,-0.0771101862192154,0.0771101862192154,0.18741431989681953,32,all_pad
test_7444,test,"감독이 전하는 메시지는 좋았으나... 주인공 남, 여 빼고 외 남자 3명이 받쳐줘야하는 부분에서 연기력이나 행동들이 너무 성의없이 보였다.. 1인4역보다 1인 다역을 하는게 평점은 더 좋지 않았을까? 평점은 남여각각 3점 감독3점 남자3명 -2점",0,0,0,negative,28,4,-0.033272407948970795,0.033272407948970795,0.08086772983997785,32,all_pad
