sample_id,source,text,true_label,pred_label,target_class,target_class_name,position,token,signed_score,abs_score,normalized_abs_score
test_35019,test,재미도 없고 감동도 없는. 클리셰 투성이인데다 그나마 클리셰조차 적절하게 활용하지 못하는 졸작 영화. 장점이라곤 찾아볼래야 찾아볼 수 없는 영화. 이 영화의 평점이 8.86이라니 잘못됐어도 한참 잘못됐어요. 그래서 안쓰던 평가까지 남깁니다,0,0,0,negative,17,.,0.06349501013755798,0.06349501013755798,0.022445404672755888
test_35019,test,재미도 없고 감동도 없는. 클리셰 투성이인데다 그나마 클리셰조차 적절하게 활용하지 못하는 졸작 영화. 장점이라곤 찾아볼래야 찾아볼 수 없는 영화. 이 영화의 평점이 8.86이라니 잘못됐어도 한참 잘못됐어요. 그래서 안쓰던 평가까지 남깁니다,0,0,0,negative,18,장점,-0.22401754558086395,0.22401754558086395,0.0791899151361158
test_35019,test,재미도 없고 감동도 없는. 클리셰 투성이인데다 그나마 클리셰조차 적절하게 활용하지 못하는 졸작 영화. 장점이라곤 찾아볼래야 찾아볼 수 없는 영화. 이 영화의 평점이 8.86이라니 잘못됐어도 한참 잘못됐어요. 그래서 안쓰던 평가까지 남깁니다,0,0,0,negative,19,이라곤,-0.005983319133520126,0.005983319133520126,0.002115095642116665
test_35019,test,재미도 없고 감동도 없는. 클리셰 투성이인데다 그나마 클리셰조차 적절하게 활용하지 못하는 졸작 영화. 장점이라곤 찾아볼래야 찾아볼 수 없는 영화. 이 영화의 평점이 8.86이라니 잘못됐어도 한참 잘못됐어요. 그래서 안쓰던 평가까지 남깁니다,0,0,0,negative,20,찾아보다,-0.2690414488315582,0.2690414488315582,0.09510580720731138
test_35019,test,재미도 없고 감동도 없는. 클리셰 투성이인데다 그나마 클리셰조차 적절하게 활용하지 못하는 졸작 영화. 장점이라곤 찾아볼래야 찾아볼 수 없는 영화. 이 영화의 평점이 8.86이라니 잘못됐어도 한참 잘못됐어요. 그래서 안쓰던 평가까지 남깁니다,0,0,0,negative,21,래야,-0.38777774572372437,0.38777774572372437,0.1370789359195585
test_35019,test,재미도 없고 감동도 없는. 클리셰 투성이인데다 그나마 클리셰조차 적절하게 활용하지 못하는 졸작 영화. 장점이라곤 찾아볼래야 찾아볼 수 없는 영화. 이 영화의 평점이 8.86이라니 잘못됐어도 한참 잘못됐어요. 그래서 안쓰던 평가까지 남깁니다,0,0,0,negative,22,찾아보다,-0.33429980278015137,0.33429980278015137,0.11817455165637628
test_35019,test,재미도 없고 감동도 없는. 클리셰 투성이인데다 그나마 클리셰조차 적절하게 활용하지 못하는 졸작 영화. 장점이라곤 찾아볼래야 찾아볼 수 없는 영화. 이 영화의 평점이 8.86이라니 잘못됐어도 한참 잘못됐어요. 그래서 안쓰던 평가까지 남깁니다,0,0,0,negative,23,수,-0.45520997047424316,0.45520997047424316,0.1609161409098502
test_35019,test,재미도 없고 감동도 없는. 클리셰 투성이인데다 그나마 클리셰조차 적절하게 활용하지 못하는 졸작 영화. 장점이라곤 찾아볼래야 찾아볼 수 없는 영화. 이 영화의 평점이 8.86이라니 잘못됐어도 한참 잘못됐어요. 그래서 안쓰던 평가까지 남깁니다,0,0,0,negative,24,없다,-0.42987632751464844,0.42987632751464844,0.15196073060546048
test_35019,test,재미도 없고 감동도 없는. 클리셰 투성이인데다 그나마 클리셰조차 적절하게 활용하지 못하는 졸작 영화. 장점이라곤 찾아볼래야 찾아볼 수 없는 영화. 이 영화의 평점이 8.86이라니 잘못됐어도 한참 잘못됐어요. 그래서 안쓰던 평가까지 남깁니다,0,0,0,negative,25,영화,-0.17984265089035034,0.17984265089035034,0.0635741465023778
test_35019,test,재미도 없고 감동도 없는. 클리셰 투성이인데다 그나마 클리셰조차 적절하게 활용하지 못하는 졸작 영화. 장점이라곤 찾아볼래야 찾아볼 수 없는 영화. 이 영화의 평점이 8.86이라니 잘못됐어도 한참 잘못됐어요. 그래서 안쓰던 평가까지 남깁니다,0,0,0,negative,26,.,-0.0019559506326913834,0.0019559506326913834,0.0006914260408113935
test_35019,test,재미도 없고 감동도 없는. 클리셰 투성이인데다 그나마 클리셰조차 적절하게 활용하지 못하는 졸작 영화. 장점이라곤 찾아볼래야 찾아볼 수 없는 영화. 이 영화의 평점이 8.86이라니 잘못됐어도 한참 잘못됐어요. 그래서 안쓰던 평가까지 남깁니다,0,0,0,negative,27,영화,0.0264492966234684,0.0264492966234684,0.009349792444120656
test_35019,test,재미도 없고 감동도 없는. 클리셰 투성이인데다 그나마 클리셰조차 적절하게 활용하지 못하는 졸작 영화. 장점이라곤 찾아볼래야 찾아볼 수 없는 영화. 이 영화의 평점이 8.86이라니 잘못됐어도 한참 잘못됐어요. 그래서 안쓰던 평가까지 남깁니다,0,0,0,negative,28,평점,-0.016591859981417656,0.016591859981417656,0.0058652012299835535
test_35019,test,재미도 없고 감동도 없는. 클리셰 투성이인데다 그나마 클리셰조차 적절하게 활용하지 못하는 졸작 영화. 장점이라곤 찾아볼래야 찾아볼 수 없는 영화. 이 영화의 평점이 8.86이라니 잘못됐어도 한참 잘못됐어요. 그래서 안쓰던 평가까지 남깁니다,0,0,0,negative,29,8.86,0.007162105292081833,0.007162105292081833,0.0025317950377737497
test_27855,test,전쟁영화는 그냥 좀 만들어라 이상한 스캔들넣지말고,0,0,0,negative,0,전쟁영화,-0.5860872268676758,0.5860872268676758,0.5911501155978455
test_27855,test,전쟁영화는 그냥 좀 만들어라 이상한 스캔들넣지말고,0,0,0,negative,1,그냥,0.6276995539665222,0.6276995539665222,0.6331219089540114
test_27855,test,전쟁영화는 그냥 좀 만들어라 이상한 스캔들넣지말고,0,0,0,negative,2,만들다,0.9914355278015137,0.9914355278015137,1.0
test_27855,test,전쟁영화는 그냥 좀 만들어라 이상한 스캔들넣지말고,0,0,0,negative,3,이상하다,0.6362431049346924,0.6362431049346924,0.6417392630114309
test_27855,test,전쟁영화는 그냥 좀 만들어라 이상한 스캔들넣지말고,0,0,0,negative,4,스캔들,-0.5708922743797302,0.5708922743797302,0.5758239021811848
test_27855,test,전쟁영화는 그냥 좀 만들어라 이상한 스캔들넣지말고,0,0,0,negative,5,넣다,0.18077218532562256,0.18077218532562256,0.1823337778972687
test_6727,test,자신의 부끄러운 역사를 이리 담담하게 돌아볼 수 있는 독일인의 성숙된 역사의식이 일본과 비교된다. 그러네 어디서 개봉한 거요?,1,1,1,positive,0,자신,-0.09028023481369019,0.09028023481369019,0.06212368061349519
test_6727,test,자신의 부끄러운 역사를 이리 담담하게 돌아볼 수 있는 독일인의 성숙된 역사의식이 일본과 비교된다. 그러네 어디서 개봉한 거요?,1,1,1,positive,1,부끄럽다,-0.15050464868545532,0.15050464868545532,0.10356533459485084
test_6727,test,자신의 부끄러운 역사를 이리 담담하게 돌아볼 수 있는 독일인의 성숙된 역사의식이 일본과 비교된다. 그러네 어디서 개봉한 거요?,1,1,1,positive,2,역사,0.5554428100585938,0.5554428100585938,0.3822115859839324
test_6727,test,자신의 부끄러운 역사를 이리 담담하게 돌아볼 수 있는 독일인의 성숙된 역사의식이 일본과 비교된다. 그러네 어디서 개봉한 거요?,1,1,1,positive,3,이리,0.22975949943065643,0.22975949943065643,0.1581022223746164
test_6727,test,자신의 부끄러운 역사를 이리 담담하게 돌아볼 수 있는 독일인의 성숙된 역사의식이 일본과 비교된다. 그러네 어디서 개봉한 거요?,1,1,1,positive,4,담담하다,0.125248983502388,0.125248983502388,0.08618639355917329
test_6727,test,자신의 부끄러운 역사를 이리 담담하게 돌아볼 수 있는 독일인의 성숙된 역사의식이 일본과 비교된다. 그러네 어디서 개봉한 거요?,1,1,1,positive,5,돌아보다,1.4532338380813599,1.4532338380813599,1.0
test_6727,test,자신의 부끄러운 역사를 이리 담담하게 돌아볼 수 있는 독일인의 성숙된 역사의식이 일본과 비교된다. 그러네 어디서 개봉한 거요?,1,1,1,positive,6,수,0.32749366760253906,0.32749366760253906,0.2253551073617405
test_6727,test,자신의 부끄러운 역사를 이리 담담하게 돌아볼 수 있는 독일인의 성숙된 역사의식이 일본과 비교된다. 그러네 어디서 개봉한 거요?,1,1,1,positive,7,있다,-0.03608495742082596,0.03608495742082596,0.024830799060161803
test_6727,test,자신의 부끄러운 역사를 이리 담담하게 돌아볼 수 있는 독일인의 성숙된 역사의식이 일본과 비교된다. 그러네 어디서 개봉한 거요?,1,1,1,positive,8,독일인,-0.20161518454551697,0.20161518454551697,0.13873554225223694
test_6727,test,자신의 부끄러운 역사를 이리 담담하게 돌아볼 수 있는 독일인의 성숙된 역사의식이 일본과 비교된다. 그러네 어디서 개봉한 거요?,1,1,1,positive,9,성숙,-0.0008078180253505707,0.0008078180253505707,0.0005558761461383923
test_6727,test,자신의 부끄러운 역사를 이리 담담하게 돌아볼 수 있는 독일인의 성숙된 역사의식이 일본과 비교된다. 그러네 어디서 개봉한 거요?,1,1,1,positive,10,되다,0.485426664352417,0.485426664352417,0.3340320405649956
test_6727,test,자신의 부끄러운 역사를 이리 담담하게 돌아볼 수 있는 독일인의 성숙된 역사의식이 일본과 비교된다. 그러네 어디서 개봉한 거요?,1,1,1,positive,11,역사,0.39812350273132324,0.39812350273132324,0.27395694505500096
test_6727,test,자신의 부끄러운 역사를 이리 담담하게 돌아볼 수 있는 독일인의 성숙된 역사의식이 일본과 비교된다. 그러네 어디서 개봉한 거요?,1,1,1,positive,12,의식,0.13338890671730042,0.13338890671730042,0.09178764161823252
test_6727,test,자신의 부끄러운 역사를 이리 담담하게 돌아볼 수 있는 독일인의 성숙된 역사의식이 일본과 비교된다. 그러네 어디서 개봉한 거요?,1,1,1,positive,13,일본,-0.2026437222957611,0.2026437222957611,0.13944330016654624
test_6727,test,자신의 부끄러운 역사를 이리 담담하게 돌아볼 수 있는 독일인의 성숙된 역사의식이 일본과 비교된다. 그러네 어디서 개봉한 거요?,1,1,1,positive,14,비교,-0.0882757231593132,0.0882757231593132,0.06074433504511546
test_6727,test,자신의 부끄러운 역사를 이리 담담하게 돌아볼 수 있는 독일인의 성숙된 역사의식이 일본과 비교된다. 그러네 어디서 개봉한 거요?,1,1,1,positive,15,되다,0.05812227353453636,0.05812227353453636,0.03999512811460035
test_6727,test,자신의 부끄러운 역사를 이리 담담하게 돌아볼 수 있는 독일인의 성숙된 역사의식이 일본과 비교된다. 그러네 어디서 개봉한 거요?,1,1,1,positive,16,.,0.21164138615131378,0.21164138615131378,0.14563477714690054
test_6727,test,자신의 부끄러운 역사를 이리 담담하게 돌아볼 수 있는 독일인의 성숙된 역사의식이 일본과 비교된다. 그러네 어디서 개봉한 거요?,1,1,1,positive,17,그렇다,-0.08620698750019073,0.08620698750019073,0.05932079562226957
test_6727,test,자신의 부끄러운 역사를 이리 담담하게 돌아볼 수 있는 독일인의 성숙된 역사의식이 일본과 비교된다. 그러네 어디서 개봉한 거요?,1,1,1,positive,18,어디서,-0.0746028870344162,0.0746028870344162,0.05133577617000102
test_6727,test,자신의 부끄러운 역사를 이리 담담하게 돌아볼 수 있는 독일인의 성숙된 역사의식이 일본과 비교된다. 그러네 어디서 개봉한 거요?,1,1,1,positive,19,개봉,-0.5066938996315002,0.5066938996315002,0.3486664612079675
test_6727,test,자신의 부끄러운 역사를 이리 담담하게 돌아볼 수 있는 독일인의 성숙된 역사의식이 일본과 비교된다. 그러네 어디서 개봉한 거요?,1,1,1,positive,20,거,-0.05925650894641876,0.05925650894641876,0.04077561875702846
test_6727,test,자신의 부끄러운 역사를 이리 담담하게 돌아볼 수 있는 독일인의 성숙된 역사의식이 일본과 비교된다. 그러네 어디서 개봉한 거요?,1,1,1,positive,21,요,0.04415719583630562,0.04415719583630562,0.030385471820973012
test_6727,test,자신의 부끄러운 역사를 이리 담담하게 돌아볼 수 있는 독일인의 성숙된 역사의식이 일본과 비교된다. 그러네 어디서 개봉한 거요?,1,1,1,positive,22,?,-0.6822181344032288,0.6822181344032288,0.4694482859716032
test_3014,test,이건 뭐가 크게 잘못되었군!,0,0,0,negative,0,이건,0.3062005937099457,0.3062005937099457,0.25088512179801425
test_3014,test,이건 뭐가 크게 잘못되었군!,0,0,0,negative,1,뭐,0.5071315765380859,0.5071315765380859,0.4155177029731673
test_3014,test,이건 뭐가 크게 잘못되었군!,0,0,0,negative,2,크게,-0.14584635198116302,0.14584635198116302,0.11949904909476224
test_3014,test,이건 뭐가 크게 잘못되었군!,0,0,0,negative,3,못,1.220481276512146,1.220481276512146,1.0
test_3014,test,이건 뭐가 크게 잘못되었군!,0,0,0,negative,4,되어다,-0.8619531393051147,0.8619531393051147,0.7062403626284035
test_3014,test,이건 뭐가 크게 잘못되었군!,0,0,0,negative,5,!,-0.5634753108024597,0.5634753108024597,0.4616828800624801
test_33350,test,장진의 모든것이 녹아있는 영화.,1,1,1,positive,0,장진,0.3004854917526245,0.3004854917526245,0.2617045224598858
test_33350,test,장진의 모든것이 녹아있는 영화.,1,1,1,positive,1,모든,0.36740750074386597,0.36740750074386597,0.3199895075450469
test_33350,test,장진의 모든것이 녹아있는 영화.,1,1,1,positive,2,것,-0.3220374584197998,0.3220374584197998,0.28047496995073445
test_33350,test,장진의 모든것이 녹아있는 영화.,1,1,1,positive,3,녹다,1.1481860876083374,1.1481860876083374,1.0
test_33350,test,장진의 모든것이 녹아있는 영화.,1,1,1,positive,4,영화,0.12446795403957367,0.12446795403957367,0.1084039907667227
test_33350,test,장진의 모든것이 녹아있는 영화.,1,1,1,positive,5,.,0.1138480007648468,0.1138480007648468,0.09915465967889517
test_7374,test,감독님 직업을 바꾸시는게,0,0,0,negative,0,감독,0.7477609515190125,0.7477609515190125,1.0
test_7374,test,감독님 직업을 바꾸시는게,0,0,0,negative,1,님,-0.16563472151756287,0.16563472151756287,0.2215075836483439
test_7374,test,감독님 직업을 바꾸시는게,0,0,0,negative,2,직업,0.2738545536994934,0.2738545536994934,0.36623275545905587
test_7374,test,감독님 직업을 바꾸시는게,0,0,0,negative,3,을,-0.17680765688419342,0.17680765688419342,0.2364494381861259
test_7374,test,감독님 직업을 바꾸시는게,0,0,0,negative,4,바꾸다,-0.2889954447746277,0.2889954447746277,0.386481059471691
test_3783,test,후 이제야개봉이군 마지막 내숨이가빠옴 빌리크루덥연기짱 좋은영화,1,1,1,positive,0,후,-0.28999412059783936,0.28999412059783936,0.30455607765491594
test_3783,test,후 이제야개봉이군 마지막 내숨이가빠옴 빌리크루덥연기짱 좋은영화,1,1,1,positive,1,이제야,0.493839830160141,0.493839830160141,0.5186378308404332
test_3783,test,후 이제야개봉이군 마지막 내숨이가빠옴 빌리크루덥연기짱 좋은영화,1,1,1,positive,2,개봉,-0.45472705364227295,0.45472705364227295,0.47756101942812645
test_3783,test,후 이제야개봉이군 마지막 내숨이가빠옴 빌리크루덥연기짱 좋은영화,1,1,1,positive,3,이군,-0.275779664516449,0.275779664516449,0.28962784745072545
test_3783,test,후 이제야개봉이군 마지막 내숨이가빠옴 빌리크루덥연기짱 좋은영화,1,1,1,positive,4,마지막,0.40885403752326965,0.40885403752326965,0.42938450526086486
test_3783,test,후 이제야개봉이군 마지막 내숨이가빠옴 빌리크루덥연기짱 좋은영화,1,1,1,positive,5,내,-0.07011257112026215,0.07011257112026215,0.07363325025578973
test_3783,test,후 이제야개봉이군 마지막 내숨이가빠옴 빌리크루덥연기짱 좋은영화,1,1,1,positive,6,숨,0.4478147625923157,0.4478147625923157,0.4703016300120782
test_3783,test,후 이제야개봉이군 마지막 내숨이가빠옴 빌리크루덥연기짱 좋은영화,1,1,1,positive,7,빠옴,0.26591578125953674,0.26591578125953674,0.2792686526195404
test_3783,test,후 이제야개봉이군 마지막 내숨이가빠옴 빌리크루덥연기짱 좋은영화,1,1,1,positive,8,빌리다,-0.6371055841445923,0.6371055841445923,0.6690976263901769
test_3783,test,후 이제야개봉이군 마지막 내숨이가빠옴 빌리크루덥연기짱 좋은영화,1,1,1,positive,9,크루,-0.22430679202079773,0.22430679202079773,0.23557028200564192
test_3783,test,후 이제야개봉이군 마지막 내숨이가빠옴 빌리크루덥연기짱 좋은영화,1,1,1,positive,10,덥다,-0.2360977679491043,0.2360977679491043,0.24795333781741324
test_3783,test,후 이제야개봉이군 마지막 내숨이가빠옴 빌리크루덥연기짱 좋은영화,1,1,1,positive,11,연기,-0.06840076297521591,0.06840076297521591,0.07183548424150557
test_3783,test,후 이제야개봉이군 마지막 내숨이가빠옴 빌리크루덥연기짱 좋은영화,1,1,1,positive,12,짱,0.5307686924934387,0.5307686924934387,0.5574210635532254
test_3783,test,후 이제야개봉이군 마지막 내숨이가빠옴 빌리크루덥연기짱 좋은영화,1,1,1,positive,13,좋다,0.9521862864494324,0.9521862864494324,1.0
test_3783,test,후 이제야개봉이군 마지막 내숨이가빠옴 빌리크루덥연기짱 좋은영화,1,1,1,positive,14,영화,0.18927450478076935,0.18927450478076935,0.19877886026540786
test_6403,test,"""김진숙 씨 말이 오래 기억에 남는다. """"급소를 1cm만 비껴가도 산다. 10초의 시간 차로 삶과 죽음이 엇갈린다."""" 내가 헛되이 산 오늘을 꾸짖듯 삶의 준엄함을 일깨웠다.""",1,1,1,positive,0,"""",-0.00604172283783555,0.00604172283783555,0.003426070927185849
test_6403,test,"""김진숙 씨 말이 오래 기억에 남는다. """"급소를 1cm만 비껴가도 산다. 10초의 시간 차로 삶과 죽음이 엇갈린다."""" 내가 헛되이 산 오늘을 꾸짖듯 삶의 준엄함을 일깨웠다.""",1,1,1,positive,1,김진숙,-0.010274654254317284,0.010274654254317284,0.00582643315035184
test_6403,test,"""김진숙 씨 말이 오래 기억에 남는다. """"급소를 1cm만 비껴가도 산다. 10초의 시간 차로 삶과 죽음이 엇갈린다."""" 내가 헛되이 산 오늘을 꾸짖듯 삶의 준엄함을 일깨웠다.""",1,1,1,positive,2,씨,0.013517026789486408,0.013517026789486408,0.00766508059844108
test_6403,test,"""김진숙 씨 말이 오래 기억에 남는다. """"급소를 1cm만 비껴가도 산다. 10초의 시간 차로 삶과 죽음이 엇갈린다."""" 내가 헛되이 산 오늘을 꾸짖듯 삶의 준엄함을 일깨웠다.""",1,1,1,positive,3,말,-0.009048452600836754,0.009048452600836754,0.0051310927733407875
test_6403,test,"""김진숙 씨 말이 오래 기억에 남는다. """"급소를 1cm만 비껴가도 산다. 10초의 시간 차로 삶과 죽음이 엇갈린다."""" 내가 헛되이 산 오늘을 꾸짖듯 삶의 준엄함을 일깨웠다.""",1,1,1,positive,4,오래,0.2817205488681793,0.2817205488681793,0.15975485932980846
test_6403,test,"""김진숙 씨 말이 오래 기억에 남는다. """"급소를 1cm만 비껴가도 산다. 10초의 시간 차로 삶과 죽음이 엇갈린다."""" 내가 헛되이 산 오늘을 꾸짖듯 삶의 준엄함을 일깨웠다.""",1,1,1,positive,5,기억,0.00017933174967765808,0.00017933174967765808,0.00010169339282569686
test_6403,test,"""김진숙 씨 말이 오래 기억에 남는다. """"급소를 1cm만 비껴가도 산다. 10초의 시간 차로 삶과 죽음이 엇갈린다."""" 내가 헛되이 산 오늘을 꾸짖듯 삶의 준엄함을 일깨웠다.""",1,1,1,positive,6,남다,0.4968104064464569,0.4968104064464569,0.28172555006832656
test_6403,test,"""김진숙 씨 말이 오래 기억에 남는다. """"급소를 1cm만 비껴가도 산다. 10초의 시간 차로 삶과 죽음이 엇갈린다."""" 내가 헛되이 산 오늘을 꾸짖듯 삶의 준엄함을 일깨웠다.""",1,1,1,positive,7,.,0.20498307049274445,0.20498307049274445,0.11623944977788384
test_6403,test,"""김진숙 씨 말이 오래 기억에 남는다. """"급소를 1cm만 비껴가도 산다. 10초의 시간 차로 삶과 죽음이 엇갈린다."""" 내가 헛되이 산 오늘을 꾸짖듯 삶의 준엄함을 일깨웠다.""",1,1,1,positive,8,"""""",0.025046151131391525,0.025046151131391525,0.014202884265360458
test_6403,test,"""김진숙 씨 말이 오래 기억에 남는다. """"급소를 1cm만 비껴가도 산다. 10초의 시간 차로 삶과 죽음이 엇갈린다."""" 내가 헛되이 산 오늘을 꾸짖듯 삶의 준엄함을 일깨웠다.""",1,1,1,positive,9,급소,-0.05129392072558403,0.05129392072558403,0.02908716855377246
test_6403,test,"""김진숙 씨 말이 오래 기억에 남는다. """"급소를 1cm만 비껴가도 산다. 10초의 시간 차로 삶과 죽음이 엇갈린다."""" 내가 헛되이 산 오늘을 꾸짖듯 삶의 준엄함을 일깨웠다.""",1,1,1,positive,10,1,-0.1480482816696167,0.1480482816696167,0.08395352240782508
test_6403,test,"""김진숙 씨 말이 오래 기억에 남는다. """"급소를 1cm만 비껴가도 산다. 10초의 시간 차로 삶과 죽음이 엇갈린다."""" 내가 헛되이 산 오늘을 꾸짖듯 삶의 준엄함을 일깨웠다.""",1,1,1,positive,11,cm,-0.20750153064727783,0.20750153064727783,0.11766758929178016
test_6403,test,"""김진숙 씨 말이 오래 기억에 남는다. """"급소를 1cm만 비껴가도 산다. 10초의 시간 차로 삶과 죽음이 엇갈린다."""" 내가 헛되이 산 오늘을 꾸짖듯 삶의 준엄함을 일깨웠다.""",1,1,1,positive,12,만,-0.6603662371635437,0.6603662371635437,0.37447291561816504
test_6403,test,"""김진숙 씨 말이 오래 기억에 남는다. """"급소를 1cm만 비껴가도 산다. 10초의 시간 차로 삶과 죽음이 엇갈린다."""" 내가 헛되이 산 오늘을 꾸짖듯 삶의 준엄함을 일깨웠다.""",1,1,1,positive,13,비,-0.3191487193107605,0.3191487193107605,0.18097919716405161
test_6403,test,"""김진숙 씨 말이 오래 기억에 남는다. """"급소를 1cm만 비껴가도 산다. 10초의 시간 차로 삶과 죽음이 엇갈린다."""" 내가 헛되이 산 오늘을 꾸짖듯 삶의 준엄함을 일깨웠다.""",1,1,1,positive,14,끼다,-0.7493388652801514,0.7493388652801514,0.42492649362685636
test_6403,test,"""김진숙 씨 말이 오래 기억에 남는다. """"급소를 1cm만 비껴가도 산다. 10초의 시간 차로 삶과 죽음이 엇갈린다."""" 내가 헛되이 산 오늘을 꾸짖듯 삶의 준엄함을 일깨웠다.""",1,1,1,positive,15,산다,-0.028631731867790222,0.028631731867790222,0.01623615428581279
test_6403,test,"""김진숙 씨 말이 오래 기억에 남는다. """"급소를 1cm만 비껴가도 산다. 10초의 시간 차로 삶과 죽음이 엇갈린다."""" 내가 헛되이 산 오늘을 꾸짖듯 삶의 준엄함을 일깨웠다.""",1,1,1,positive,16,.,-0.17056669294834137,0.17056669294834137,0.09672300493445013
test_6403,test,"""김진숙 씨 말이 오래 기억에 남는다. """"급소를 1cm만 비껴가도 산다. 10초의 시간 차로 삶과 죽음이 엇갈린다."""" 내가 헛되이 산 오늘을 꾸짖듯 삶의 준엄함을 일깨웠다.""",1,1,1,positive,17,10초,-0.1489890217781067,0.1489890217781067,0.08448698652431043
test_6403,test,"""김진숙 씨 말이 오래 기억에 남는다. """"급소를 1cm만 비껴가도 산다. 10초의 시간 차로 삶과 죽음이 엇갈린다."""" 내가 헛되이 산 오늘을 꾸짖듯 삶의 준엄함을 일깨웠다.""",1,1,1,positive,18,시간,-0.7053519487380981,0.7053519487380981,0.3999828972411492
test_6403,test,"""김진숙 씨 말이 오래 기억에 남는다. """"급소를 1cm만 비껴가도 산다. 10초의 시간 차로 삶과 죽음이 엇갈린다."""" 내가 헛되이 산 오늘을 꾸짖듯 삶의 준엄함을 일깨웠다.""",1,1,1,positive,19,차로,-0.4582536518573761,0.4582536518573761,0.2598612276738862
test_6403,test,"""김진숙 씨 말이 오래 기억에 남는다. """"급소를 1cm만 비껴가도 산다. 10초의 시간 차로 삶과 죽음이 엇갈린다."""" 내가 헛되이 산 오늘을 꾸짖듯 삶의 준엄함을 일깨웠다.""",1,1,1,positive,20,삶,1.7634552717208862,1.7634552717208862,1.0
test_6403,test,"""김진숙 씨 말이 오래 기억에 남는다. """"급소를 1cm만 비껴가도 산다. 10초의 시간 차로 삶과 죽음이 엇갈린다."""" 내가 헛되이 산 오늘을 꾸짖듯 삶의 준엄함을 일깨웠다.""",1,1,1,positive,21,죽음,0.8863900899887085,0.8863900899887085,0.502643931038702
test_6403,test,"""김진숙 씨 말이 오래 기억에 남는다. """"급소를 1cm만 비껴가도 산다. 10초의 시간 차로 삶과 죽음이 엇갈린다."""" 내가 헛되이 산 오늘을 꾸짖듯 삶의 준엄함을 일깨웠다.""",1,1,1,positive,22,엇갈리다,0.1757751852273941,0.1757751852273941,0.09967657702815567
test_6403,test,"""김진숙 씨 말이 오래 기억에 남는다. """"급소를 1cm만 비껴가도 산다. 10초의 시간 차로 삶과 죽음이 엇갈린다."""" 내가 헛되이 산 오늘을 꾸짖듯 삶의 준엄함을 일깨웠다.""",1,1,1,positive,23,".""""",0.34576356410980225,0.34576356410980225,0.19607163825163837
test_6403,test,"""김진숙 씨 말이 오래 기억에 남는다. """"급소를 1cm만 비껴가도 산다. 10초의 시간 차로 삶과 죽음이 엇갈린다."""" 내가 헛되이 산 오늘을 꾸짖듯 삶의 준엄함을 일깨웠다.""",1,1,1,positive,24,내,-0.22149237990379333,0.22149237990379333,0.12560135970312855
test_6403,test,"""김진숙 씨 말이 오래 기억에 남는다. """"급소를 1cm만 비껴가도 산다. 10초의 시간 차로 삶과 죽음이 엇갈린다."""" 내가 헛되이 산 오늘을 꾸짖듯 삶의 준엄함을 일깨웠다.""",1,1,1,positive,25,헛되이,0.029489167034626007,0.029489167034626007,0.01672237879095663
test_6403,test,"""김진숙 씨 말이 오래 기억에 남는다. """"급소를 1cm만 비껴가도 산다. 10초의 시간 차로 삶과 죽음이 엇갈린다."""" 내가 헛되이 산 오늘을 꾸짖듯 삶의 준엄함을 일깨웠다.""",1,1,1,positive,26,산,0.07595039904117584,0.07595039904117584,0.04306908162578961
test_6403,test,"""김진숙 씨 말이 오래 기억에 남는다. """"급소를 1cm만 비껴가도 산다. 10초의 시간 차로 삶과 죽음이 엇갈린다."""" 내가 헛되이 산 오늘을 꾸짖듯 삶의 준엄함을 일깨웠다.""",1,1,1,positive,27,오늘,0.015312321484088898,0.015312321484088898,0.008683135733375426
test_6403,test,"""김진숙 씨 말이 오래 기억에 남는다. """"급소를 1cm만 비껴가도 산다. 10초의 시간 차로 삶과 죽음이 엇갈린다."""" 내가 헛되이 산 오늘을 꾸짖듯 삶의 준엄함을 일깨웠다.""",1,1,1,positive,28,을,0.005449614487588406,0.005449614487588406,0.003090304911601383
test_6403,test,"""김진숙 씨 말이 오래 기억에 남는다. """"급소를 1cm만 비껴가도 산다. 10초의 시간 차로 삶과 죽음이 엇갈린다."""" 내가 헛되이 산 오늘을 꾸짖듯 삶의 준엄함을 일깨웠다.""",1,1,1,positive,29,꾸짖다,0.012212421745061874,0.012212421745061874,0.0069252801252760185
test_4789,test,아바타 저리가라임.나 볼때 사람들 다 소리치고 박수쳣음. 핑크는 진짜 깜찍함.,1,1,1,positive,0,아바타,0.07648483663797379,0.07648483663797379,0.058473512036259334
test_4789,test,아바타 저리가라임.나 볼때 사람들 다 소리치고 박수쳣음. 핑크는 진짜 깜찍함.,1,1,1,positive,1,저리,0.417087197303772,0.417087197303772,0.31886782169844063
test_4789,test,아바타 저리가라임.나 볼때 사람들 다 소리치고 박수쳣음. 핑크는 진짜 깜찍함.,1,1,1,positive,2,라임,0.13280494511127472,0.13280494511127472,0.10153086412664666
test_4789,test,아바타 저리가라임.나 볼때 사람들 다 소리치고 박수쳣음. 핑크는 진짜 깜찍함.,1,1,1,positive,3,.,0.1750728338956833,0.1750728338956833,0.13384513728488062
test_4789,test,아바타 저리가라임.나 볼때 사람들 다 소리치고 박수쳣음. 핑크는 진짜 깜찍함.,1,1,1,positive,4,나,-0.08826527744531631,0.08826527744531631,0.0674797906349977
